Rank,Industry,Ticker,Relative Strength,RS Momentum,RM_1W,RM_1M,RM_3M,RM_6M,Percentile,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago,Diff
1371,Food Distribution,PFGC,7.65,0.39,0.44,0.39,0.62,0.75,54,58,71,83,66,-4.389999999999999
1372,Biotechnology,LENZ,7.64,0.24,0.24,0.74,0.32,0.8,54,61,92,64,90,-7.37
1373,Information Technology Services,PSN,7.64,0.39,0.38,0.73,0.45,0.44,54,46,52,32,12,2.33
1374,Aerospace & Defense,LMT,7.61,0.37,0.28,0.88,0.18,0.48,54,44,47,15,46,3.21
1375,Oil & Gas Midstream,FLNG,7.58,0.67,0.45,0.52,0.72,0.69,54,44,64,60,54,3.2300000000000004
1376,Steel,ZEUS,7.51,0.78,0.49,0.25,0.36,0.82,54,14,17,13,26,18.93
1377,Building Materials,MLM,7.46,0.39,0.42,0.43,0.58,0.72,54,58,66,53,39,-5.28
1378,Oil & Gas Integrated,XOM,7.46,0.64,0.55,0.5,0.36,0.6,54,44,38,47,42,3.1399999999999997
1379,Financial Conglomerates,VOYA,7.45,0.53,0.44,0.35,0.26,0.68,54,48,46,41,25,1.3500000000000005
1380,Banks - Regional,PCB,7.45,0.63,0.58,0.38,0.31,0.84,54,56,48,59,76,-3.2199999999999998
1381,REIT - Mortgage,ORC,7.38,0.61,0.77,0.61,0.53,0.81,54,59,51,51,40,-6.0200000000000005
1382,Oil & Gas Midstream,TRP,7.37,0.24,0.13,0.72,0.49,0.77,54,51,63,58,86,-0.7000000000000002
1383,Banks - Regional,HBCP,7.34,0.56,0.52,0.38,0.23,0.82,54,58,59,57,79,-4.66
1384,Packaged Foods,LW,7.33,0.42,0.71,0.63,0.62,0.36,54,55,56,34,16,-2.9499999999999993
1385,Utilities - Regulated Electric,DUK,7.32,0.43,0.61,0.51,0.67,0.6,54,54,53,62,76,-2.3200000000000003
1386,Biotechnology,MDXG,7.3,0.81,0.31,0.37,0.56,0.34,54,33,31,57,28,7.39
1387,Banks - Regional,CIVB,7.3,0.6,0.62,0.32,0.11,0.97,54,56,27,31,90,-3.660000000000001
1388,Biotechnology,OCS,7.3,0.4,0.78,0.53,0.43,0.67,54,63,47,54,82,-8.89
1389,Scientific & Technical Instruments,GRMN,7.28,0.21,0.4,0.71,0.51,0.52,54,70,75,76,56,-14.969999999999999
1390,Banks - Regional,PDLB,7.26,0.48,0.51,0.36,0.46,0.89,54,56,58,72,86,-3.4399999999999995
1391,Capital Markets,GLXY,7.26,0.4,0.52,0.71,0.63,0.0,54,67,75,43,52,-12.26
1392,Banks - Regional,AX,7.26,0.49,0.4,0.24,0.45,0.85,54,54,64,81,61,-2.58
1393,Food Distribution,CHEF,7.23,0.61,0.7,0.22,0.54,0.73,54,56,41,88,93,-3.8200000000000003
1394,Asset Management,TSLX,7.12,0.73,0.53,0.21,0.44,0.68,54,49,45,77,59,0.5499999999999998
1395,Conglomerates,CRESY,7.1,0.72,0.51,0.55,0.56,0.53,54,10,12,65,78,22.23
1396,Information Technology Services,INGM,7.1,0.65,0.52,0.62,0.38,0.87,54,47,53,31,27,1.4399999999999995
1397,Entertainment,MANU,7.1,0.62,0.75,0.36,0.43,0.6,54,61,24,71,27,-7.280000000000001
1398,Software - Infrastructure,XYZ,7.09,0.48,0.54,0.47,0.61,0.35,54,53,50,82,4,-1.8800000000000008
1399,Airlines,DAL,7.08,0.5,0.57,0.28,0.18,0.67,53,62,58,54,18,-8.05
1400,Banks - Regional,OSBC,7.07,0.61,0.6,0.29,0.14,0.83,53,51,34,39,48,-0.9199999999999999
1401,Asset Management,PFG,7.07,0.67,0.33,0.55,0.34,0.63,53,35,44,33,43,6.7
1402,Banks - Regional,CPF,7.06,0.53,0.42,0.4,0.17,0.79,53,52,50,35,65,-1.5900000000000007
1403,Marine Shipping,DAC,7.04,0.83,0.45,0.15,0.58,0.78,53,45,53,69,67,2.63
1404,Medical Instruments & Supplies,WST,7.02,0.6,0.7,0.57,0.56,0.51,53,59,53,22,5,-5.76
1405,Oil & Gas Drilling,SDRL,7.01,0.62,0.49,0.39,0.41,0.67,53,53,37,21,2,-1.9700000000000006
1406,Entertainment,NFLX,7.01,0.25,0.39,0.4,0.28,0.95,53,53,70,87,96,-1.92
1407,Banks - Regional,STEL,7.0,0.47,0.42,0.35,0.3,0.59,53,50,52,60,48,-0.20999999999999996
1408,Banks - Regional,HDB,7.0,0.69,0.68,0.27,0.59,0.71,53,51,34,75,86,-0.71
1409,Chemicals,LXU,7.0,0.47,0.57,0.43,0.27,0.75,53,69,39,38,15,-13.780000000000001
1410,Banks - Regional,TCBK,6.98,0.62,0.44,0.33,0.33,0.77,53,43,47,34,43,2.9700000000000006
1411,Asset Management,BLK,6.95,0.41,0.4,0.52,0.45,0.65,53,57,62,73,61,-4.8
1412,Capital Markets,MARA,6.94,0.46,0.46,0.66,0.27,0.65,53,66,66,25,20,-11.0
1413,Electronics & Computer Distribution,SCSC,6.92,0.63,0.51,0.36,0.27,0.78,53,43,44,27,18,3.02
1414,Engineering & Construction,GLDD,6.92,0.54,0.36,0.41,0.39,0.67,53,40,55,52,58,4.390000000000001
1415,Banks - Regional,INDB,6.9,0.54,0.47,0.48,0.34,0.86,53,57,57,41,63,-4.289999999999999
1416,Advertising Agencies,MGNI,6.9,0.49,0.56,0.31,0.43,0.79,53,71,73,95,33,-16.57
1417,Software - Infrastructure,RDWR,6.9,0.44,0.41,0.54,0.32,0.8,53,52,50,66,77,-1.6500000000000004
1418,Capital Markets,AMRK,6.88,0.52,0.6,0.59,0.25,0.56,53,55,39,4,11,-3.6399999999999997
1419,REIT - Industrial,EGP,6.87,0.65,0.59,0.64,0.4,0.78,53,49,41,32,50,0.15000000000000036
1420,Oil & Gas Integrated,TTE,6.86,0.76,0.62,0.5,0.28,0.57,53,45,41,46,39,1.9500000000000002
1421,Banks - Regional,TCBX,6.86,0.46,0.5,0.31,0.47,0.68,53,61,63,79,74,-7.909999999999999
1422,Utilities - Regulated Gas,SWX,6.86,0.56,0.69,0.42,0.52,0.65,53,55,54,60,56,-3.8
1423,Insurance - Specialty,MTG,6.85,0.58,0.52,0.39,0.62,0.7,53,53,54,54,73,-2.34
1424,Building Materials,VMC,6.81,0.35,0.35,0.5,0.56,0.72,53,57,68,51,49,-4.62
1425,Software - Application,WK,6.75,0.49,0.51,0.67,0.77,0.52,53,66,51,67,17,-11.48
1426,Insurance - Life,GL,6.74,0.41,0.49,0.45,0.71,0.54,53,47,70,82,84,1.0899999999999999
1427,Utilities - Regulated Electric,DTE,6.74,0.4,0.5,0.66,0.63,0.67,53,54,56,67,80,-2.66
1428,Oil & Gas Midstream,NVGS,6.72,0.84,0.59,0.3,0.5,0.59,53,42,47,56,21,3.3899999999999997
1429,Oil & Gas Integrated,CVX,6.71,0.65,0.54,0.4,0.49,0.56,52,45,48,57,37,1.83
1430,Integrated Freight & Logistics,FDX,6.7,0.85,0.44,0.68,0.35,0.64,52,35,25,16,23,6.3500000000000005
1431,Semiconductors,NVEC,6.7,0.53,0.58,0.32,0.23,0.74,52,60,17,17,22,-7.079999999999999
1432,Entertainment,LYV,6.64,0.39,0.44,0.17,0.45,0.58,52,58,69,76,83,-5.39
1433,Auto & Truck Dealerships,CARG,6.64,0.55,0.54,0.62,0.24,0.64,52,59,64,61,42,-6.14
1434,REIT - Retail,SPG,6.64,0.45,0.47,0.55,0.46,0.75,52,52,61,46,61,-1.7199999999999998
1435,Semiconductors,SWKS,6.63,0.72,0.44,0.54,0.18,0.83,52,31,28,12,12,7.54
1436,Residential Construction,TOL,6.62,0.66,0.45,0.32,0.54,0.74,52,56,63,40,16,-4.53
1437,Specialty Retail,ARHS,6.62,0.54,0.49,0.34,0.49,0.55,52,57,55,19,11,-4.8999999999999995
1438,Asset Management,NOAH,6.6,0.56,0.41,0.53,0.48,0.72,52,52,65,88,40,-1.7699999999999996
1439,Drug Manufacturers - General,BIIB,6.59,0.58,0.4,0.58,0.48,0.68,52,52,50,18,10,-1.9900000000000002
1440,Security & Protection Services,BRC,6.59,0.68,0.68,0.43,0.57,0.74,52,57,55,37,63,-4.67
1441,Software - Application,GTM,6.57,0.7,0.6,0.31,0.45,0.72,52,53,37,50,17,-2.5199999999999996
1442,Software - Application,RNG,6.57,0.7,0.58,0.33,0.33,0.77,52,44,22,7,14,2.38
1443,Beverages - Brewers,FMX,6.56,0.56,0.51,0.62,0.31,0.63,52,43,38,29,70,2.9299999999999997
1444,Aerospace & Defense,SWBI,6.53,0.46,0.58,0.73,0.33,0.59,52,55,47,4,13,-3.95
1445,Banks - Regional,FRBA,6.5,0.6,0.49,0.33,0.19,0.82,52,49,48,41,64,-0.1200000000000001
1446,Specialty Retail,DKS,6.49,0.59,0.46,0.52,0.48,0.58,52,50,58,46,33,-0.7599999999999998
1447,Insurance - Property & Casualty,MKL,6.47,0.53,0.34,0.31,0.37,0.7,52,40,45,66,79,4.029999999999999
1448,Semiconductors,VSH,6.46,0.68,0.55,0.48,0.28,0.8,52,48,19,36,12,0.45999999999999996
1449,Banks - Regional,SMBK,6.46,0.61,0.49,0.32,0.3,0.78,52,50,56,58,67,-0.9100000000000001
1450,Asset Management,FDUS,6.46,0.67,0.54,0.34,0.32,0.68,52,49,48,65,45,-0.08000000000000007
1451,Asset Management,GAIN,6.46,0.7,0.54,0.34,0.44,0.68,52,49,51,63,71,-0.11000000000000032
1452,Packaging & Containers,REYN,6.44,0.81,0.32,0.63,0.53,0.44,52,28,40,15,23,8.63
1453,Aerospace & Defense,BA,6.4,0.38,0.52,0.42,0.37,0.84,52,64,68,83,71,-10.51
1454,Medical Care Facilities,ASTH,6.38,0.68,0.78,0.39,0.33,0.47,52,52,18,1,15,-1.9799999999999995
1455,Insurance - Property & Casualty,AHL,6.38,0.59,0.55,0.51,0.59,0.0,52,49,54,43,52,-0.13999999999999968
1456,Asset Management,JHG,6.37,0.54,0.32,0.34,0.57,0.77,52,49,62,68,36,-0.4299999999999997
1457,Insurance - Property & Casualty,TRV,6.36,0.51,0.36,0.46,0.53,0.73,52,47,57,57,81,0.75
1458,Entertainment,FWONA,6.35,0.35,0.11,0.55,0.35,0.89,52,45,58,66,73,1.5
1459,Security & Protection Services,MG,6.33,0.58,0.57,0.6,0.4,0.52,51,53,57,8,39,-3.0
1460,Airlines,ALGT,6.33,0.55,0.56,0.36,0.3,0.61,51,62,26,9,14,-8.79
1461,Rental & Leasing Services,GATX,6.32,0.34,0.28,0.58,0.28,0.52,51,51,65,49,63,-1.4799999999999995
1462,Auto Parts,GPC,6.32,0.44,0.32,0.34,0.58,0.62,51,51,59,58,41,-1.42
1463,Shell Companies,GIG,6.31,0.5,0.53,0.94,0.61,,51,50,45,49,57,-0.7400000000000002
1464,Banks - Regional,USB,6.29,0.59,0.53,0.42,0.23,0.77,51,51,49,47,38,-1.5199999999999996
1465,Utilities - Regulated Electric,SO,6.25,0.35,0.52,0.68,0.64,0.56,51,48,53,65,74,0.3899999999999997
1466,Banks - Regional,CCBG,6.23,0.43,0.42,0.26,0.32,0.81,51,57,59,60,77,-5.18
1467,Oil & Gas Integrated,SU,6.22,0.52,0.36,0.43,0.41,0.78,51,45,58,59,45,1.5699999999999994
1468,Telecom Services,CHT,6.2,0.46,0.51,0.32,0.42,0.65,51,53,54,72,75,-2.8199999999999994
1469,Asset Management,STEP,6.2,0.47,0.39,0.51,0.39,0.77,51,54,62,49,68,-3.4799999999999995
1470,Insurance - Life,MFC,6.19,0.57,0.54,0.46,0.5,0.86,51,50,41,55,83,-1.0899999999999999
1471,Entertainment,FWONK,6.19,0.35,0.09,0.51,0.36,0.93,51,41,58,69,73,3.1600000000000006
1472,Insurance - Property & Casualty,THG,6.18,0.38,0.32,0.51,0.54,0.75,51,55,63,66,84,-3.9800000000000004
1473,Auto Manufacturers,RIVN,6.15,0.53,0.4,0.56,0.46,0.77,51,46,65,30,84,0.96
1474,Communication Equipment,BDC,6.13,0.82,0.54,0.22,0.44,0.77,51,36,43,65,57,5.63
1475,Airports & Air Services,PAC,6.11,0.27,0.35,0.25,0.51,0.75,51,57,71,84,83,-5.409999999999999
1476,Capital Markets,PJT,6.1,0.47,0.54,0.29,0.47,0.73,51,64,63,83,72,-10.88
1477,Banks - Regional,FHN,6.02,0.39,0.34,0.46,0.43,0.74,51,48,66,74,70,-0.29000000000000004
1478,Publishing,NYT,5.97,0.7,0.68,0.29,0.18,0.86,51,53,44,38,57,-2.910000000000001
1479,Lodging,IHG,5.93,0.55,0.5,0.45,0.34,0.74,51,52,49,49,60,-2.4700000000000006
1480,Oil & Gas Midstream,AM,5.91,0.34,0.33,0.73,0.62,0.7,51,59,69,77,85,-7.57
1481,Telecom Services,AD,5.89,0.48,0.54,0.41,0.66,0.42,51,51,64,79,83,-1.8200000000000003
1482,Railroads,WAB,5.88,0.68,0.45,0.58,0.19,0.75,51,42,39,45,67,2.57
1483,Shell Companies,CEPT,5.88,0.46,0.67,0.71,0.38,,51,42,33,39,52,2.6799999999999997
1484,Metal Fabrication,MEC,5.88,0.86,0.75,0.38,0.53,0.59,51,40,9,51,19,3.61
1485,Semiconductors,MXL,5.86,0.55,0.46,0.53,0.51,0.58,51,44,56,73,6,1.5700000000000003
1486,Software - Application,SSNC,5.85,0.54,0.43,0.39,0.54,0.54,51,50,58,67,70,-1.0900000000000007
1487,Semiconductors,SLAB,5.84,0.64,0.5,0.41,0.36,0.85,51,55,36,65,28,-4.800000000000001
1488,Oil & Gas Integrated,NFG,5.82,0.27,0.27,0.7,0.59,0.72,51,54,78,84,92,-3.799999999999999
1489,Banks - Regional,NPB,5.81,0.41,0.36,0.31,0.39,0.65,50,53,57,48,52,-3.45
1490,Health Information Services,WAY,5.81,0.6,0.55,0.39,0.31,0.68,50,59,46,63,88,-7.680000000000001
1491,Software - Application,WRD,5.77,0.54,0.46,0.54,0.5,0.27,50,54,38,22,9,-3.83
1492,REIT - Healthcare Facilities,NHI,5.73,0.57,0.41,0.57,0.46,0.66,50,48,60,39,74,-0.10999999999999943
1493,Banks - Regional,TFSL,5.73,0.55,0.49,0.37,0.42,0.93,50,55,50,45,70,-4.9
1494,Real Estate - Development,FOR,5.72,0.59,0.47,0.36,0.73,0.58,50,50,60,52,11,-1.5200000000000005
1495,Diagnostics & Research,DGX,5.7,0.36,0.56,0.47,0.53,0.71,50,56,59,59,82,-5.419999999999999
1496,Insurance - Property & Casualty,ACIC,5.67,0.48,0.51,0.52,0.3,0.67,50,52,30,16,59,-3.1500000000000004
1497,Banks - Regional,TCBI,5.67,0.54,0.48,0.37,0.32,0.81,50,52,51,67,56,-2.8900000000000006
1498,Shell Companies,BACQ,5.66,0.5,0.68,0.54,0.46,0.77,50,62,41,48,56,-9.9
1499,Software - Infrastructure,TWLO,5.63,0.62,0.54,0.5,0.54,0.74,50,48,47,90,87,-0.6600000000000001
1500,Entertainment,WMG,5.61,0.47,0.4,0.5,0.32,0.59,50,54,63,29,44,-3.88
1501,Utilities - Regulated Gas,CPK,5.58,0.23,0.35,0.79,0.31,0.55,50,51,56,34,78,-2.58
1502,Restaurants,BROS,5.56,0.69,0.78,0.05,0.3,0.62,50,54,32,75,96,-3.910000000000001
1503,Insurance - Property & Casualty,STC,5.54,0.56,0.63,0.43,0.68,0.58,50,62,50,39,62,-9.91
1504,Copper,FCX,5.53,0.56,0.55,0.3,0.27,0.74,50,37,19,46,33,4.390000000000001
1505,Oil & Gas Midstream,SOBO,5.49,0.27,0.16,0.55,0.45,0.75,50,50,56,62,67,-1.37
1506,REIT - Healthcare Facilities,OHI,5.49,0.5,0.46,0.48,0.66,0.43,50,50,65,65,64,-1.8999999999999995
1507,Tools & Accessories,TKR,5.48,0.73,0.54,0.33,0.4,0.71,50,40,37,37,20,3.1100000000000003
1508,Utilities - Diversified,ALE,5.48,0.6,0.59,0.78,0.4,0.69,50,47,48,53,65,-0.20999999999999996
1509,Medical Devices,STE,5.47,0.51,0.5,0.33,0.52,0.56,50,51,49,46,59,-2.16
1510,Banks - Regional,WTFC,5.47,0.53,0.46,0.37,0.35,0.82,50,47,55,60,60,-0.1900000000000004
1511,Banks - Regional,COLB,5.4,0.56,0.44,0.47,0.36,0.76,50,45,44,27,45,0.8000000000000007
1512,Software - Infrastructure,FLYW,5.39,0.55,0.54,0.45,0.36,0.79,50,52,42,7,1,-2.910000000000001
1513,Oil & Gas Equipment & Services,RNGR,5.36,0.69,0.51,0.5,0.54,0.51,50,36,52,36,40,4.98
1514,Confectioners,TR,5.36,0.22,0.24,0.7,0.59,0.74,50,58,78,80,79,-7.0200000000000005
1515,Medical Devices,NPCE,5.34,0.43,0.46,0.53,0.39,0.72,50,63,40,29,84,-10.690000000000001
1516,Banks - Regional,MCB,5.33,0.36,0.39,0.34,0.3,0.98,50,56,70,74,85,-5.57
1517,Oil & Gas Equipment & Services,MRC,5.32,0.69,0.42,0.43,0.59,0.85,50,47,63,59,35,-0.34999999999999964
1518,Banks - Regional,TFC,5.32,0.61,0.45,0.53,0.32,0.76,50,44,52,52,36,1.0700000000000003
1519,Discount Stores,OLLI,5.32,0.46,0.38,0.42,0.65,0.45,50,40,56,88,83,3.0300000000000002
1520,Credit Services,V,5.27,0.52,0.48,0.55,0.34,0.63,49,47,51,63,81,-0.54
1521,Banks - Regional,PFBC,5.25,0.58,0.55,0.29,0.4,0.64,49,53,50,59,49,-4.02
1522,Diagnostics & Research,WAT,5.23,0.61,0.77,0.61,0.41,0.66,49,50,16,11,45,-2.2799999999999994
1523,Banks - Regional,FFIC,5.16,0.5,0.41,0.39,0.37,0.81,49,42,51,18,44,1.94
1524,Medical Care Facilities,SNDA,5.15,0.46,0.51,0.65,0.26,0.73,49,54,60,28,29,-4.35
1525,Leisure,MAT,5.11,0.64,0.53,0.36,0.26,0.7,49,49,16,28,28,-1.37
1526,Entertainment,DIS,5.11,0.58,0.46,0.33,0.38,0.75,49,46,45,79,29,-0.22999999999999954
1527,Oil & Gas Midstream,EPD,5.1,0.65,0.41,0.33,0.4,0.61,49,41,43,58,66,2.09
1528,Industrial Distribution,MSM,5.09,0.48,0.38,0.46,0.29,0.5,49,51,60,61,42,-2.63
1529,Internet Content & Information,MAX,5.05,0.72,0.51,0.24,0.39,0.82,49,46,35,9,7,0.04999999999999982
1530,Medical Devices,BIO,5.05,0.54,0.72,0.6,0.68,0.41,49,69,53,38,11,-16.259999999999998
1531,Insurance - Property & Casualty,WTM,5.03,0.51,0.57,0.28,0.37,0.58,49,46,19,36,44,-0.2999999999999998
1532,Banks - Regional,WBS,5.03,0.53,0.36,0.33,0.36,0.86,49,45,59,64,46,0.1800000000000006
1533,Resorts & Casinos,RRR,5.03,0.45,0.48,0.47,0.64,0.7,49,70,73,85,25,-16.669999999999998
1534,Utilities - Regulated Electric,D,5.01,0.39,0.46,0.57,0.7,0.65,49,53,58,67,58,-4.07
1535,Insurance - Life,UNM,4.98,0.41,0.41,0.69,0.26,0.65,49,40,50,48,89,2.4400000000000004
1536,Specialty Industrial Machinery,GNRC,4.93,0.47,0.73,0.29,0.83,0.58,49,78,61,91,17,-27.47
1537,Electronic Components,PLXS,4.93,0.59,0.46,0.6,0.41,0.67,49,53,45,28,50,-4.050000000000001
1538,Recreational Vehicles,HOG,4.93,0.55,0.69,0.29,0.47,0.58,49,56,38,17,15,-6.120000000000001
1539,Software - Infrastructure,SAIL,4.89,0.48,0.42,0.66,0.5,0.59,49,50,48,54,52,-2.5300000000000002
1540,Tobacco,MO,4.87,0.16,0.46,0.56,0.72,0.74,49,69,73,78,88,-15.719999999999999
1541,Software - Application,CDNS,4.87,0.57,0.45,0.48,0.72,0.76,49,59,69,80,71,-8.489999999999998
1542,Insurance - Property & Casualty,AFG,4.81,0.37,0.24,0.74,0.37,0.61,49,45,63,34,61,0.1999999999999993
1543,Shell Companies,POLE,4.8,0.66,0.68,0.53,0.77,0.63,49,40,40,50,57,2.38
1544,Capital Markets,OPY,4.79,0.6,0.43,0.33,0.73,0.79,49,55,68,82,76,-5.53
1545,Insurance - Specialty,ESNT,4.78,0.59,0.57,0.39,0.51,0.69,49,49,46,32,59,-1.8199999999999994
1546,Oil & Gas E&P,WDS,4.74,0.82,0.59,0.26,0.67,0.75,49,39,30,73,25,2.5100000000000002
1547,Oil & Gas E&P,CNQ,4.72,0.56,0.38,0.55,0.42,0.69,49,32,39,48,31,5.25
1548,Asset Management,BEN,4.7,0.52,0.45,0.14,0.35,0.78,49,55,53,74,44,-5.7
1549,Semiconductors,SYNA,4.7,0.69,0.54,0.38,0.25,0.8,49,46,27,14,10,-0.3099999999999996
1550,Medical Devices,PHG,4.7,0.49,0.59,0.37,0.67,0.74,49,47,55,51,40,-0.96
1551,Tools & Accessories,SNA,4.68,0.6,0.53,0.65,0.49,0.38,48,49,54,46,61,-1.9700000000000006
1552,REIT - Mortgage,BXMT,4.68,0.59,0.47,0.31,0.27,0.77,48,39,43,59,77,2.57
1553,Biotechnology,VKTX,4.65,0.64,0.57,0.56,0.56,0.78,48,35,9,14,5,4.300000000000001
1554,Software - Application,YB,4.64,0.69,0.66,0.18,0.38,0.1,48,23,23,86,52,10.11
1555,Steel,WS,4.62,0.66,0.52,0.39,0.33,0.79,48,49,41,34,23,-2.1799999999999997
1556,Specialty Retail,WINA,4.61,0.38,0.23,0.5,0.48,0.73,48,55,85,41,45,-6.009999999999999
1557,Banks - Regional,ASB,4.6,0.5,0.44,0.37,0.31,0.89,48,53,55,54,59,-4.25
1558,Beverages - Brewers,CCU,4.59,0.71,0.62,0.44,0.29,0.65,48,39,22,30,92,2.44
1559,Banks - Regional,USCB,4.58,0.6,0.5,0.46,0.42,0.53,48,39,42,35,75,2.5
1560,Financial Data & Stock Exchanges,CBOE,4.56,0.41,0.52,0.59,0.66,0.7,48,52,60,77,79,-3.7700000000000005
1561,Oil & Gas E&P,CRC,4.55,0.39,0.34,0.53,0.48,0.63,48,42,59,62,12,1.4699999999999998
1562,Mortgage Finance,VEL,4.53,0.56,0.75,0.36,0.2,0.56,48,45,26,22,37,0.040000000000000036
1563,Insurance - Reinsurance,RNR,4.53,0.45,0.18,0.65,0.53,0.54,48,26,43,42,63,7.68
1564,Internet Content & Information,NRDS,4.52,0.73,0.64,0.51,0.48,0.76,48,51,23,29,7,-3.630000000000001
1565,Real Estate Services,IRS,4.49,0.73,0.54,0.42,0.55,0.61,48,8,12,77,88,22.340000000000003
1566,REIT - Retail,CURB,4.46,0.65,0.67,0.44,0.38,0.62,48,49,27,31,48,-2.0999999999999996
1567,Banks - Regional,PFS,4.42,0.5,0.41,0.37,0.4,0.81,48,47,52,51,50,-1.2700000000000005
1568,Drug Manufacturers - General,LLY,4.4,0.54,0.43,0.68,0.42,0.61,48,37,43,25,57,3.16
1569,Oil & Gas Midstream,MPLX,4.36,0.72,0.6,0.37,0.59,0.69,48,47,47,68,82,-1.2299999999999995
1570,REIT - Retail,SKT,4.36,0.57,0.49,0.4,0.17,0.44,48,46,47,36,47,-0.5999999999999996
1571,Banks - Regional,EWBC,4.34,0.53,0.42,0.38,0.27,0.89,48,48,58,61,55,-1.7999999999999998
1572,Insurance - Diversified,SLF,4.32,0.46,0.52,0.55,0.33,0.89,48,44,33,63,78,0.040000000000000036
1573,Integrated Freight & Logistics,EXPD,4.29,0.7,0.37,0.42,0.49,0.55,48,43,40,41,46,0.75
1574,Utilities - Regulated Electric,CMS,4.29,0.45,0.61,0.54,0.7,0.55,48,49,46,63,76,-2.4400000000000004
1575,Packaged Foods,HLF,4.29,0.26,0.39,0.3,0.43,0.58,48,53,44,83,68,-4.739999999999999
1576,Entertainment,SIRI,4.28,0.68,0.37,0.34,0.25,0.53,48,22,33,19,14,9.940000000000001
1577,Software - Infrastructure,INFA,4.26,0.48,0.48,0.6,0.77,0.74,48,47,52,65,11,-1.2400000000000002
1578,Banks - Regional,TRMK,4.26,0.48,0.44,0.37,0.29,0.81,48,54,58,56,62,-5.130000000000001
1579,Oil & Gas E&P,EXE,4.24,0.47,0.43,0.86,0.35,0.56,48,53,57,66,84,-4.6899999999999995
1580,Banks - Regional,FBIZ,4.18,0.52,0.48,0.35,0.16,0.69,47,52,42,40,77,-4.4399999999999995
1581,Semiconductor Equipment & Materials,ONTO,4.18,0.67,0.42,0.74,0.41,0.6,47,42,46,1,6,1.1199999999999997
1582,Auto Parts,ORLY,4.17,0.22,0.29,0.41,0.72,0.53,47,51,73,74,84,-3.55
1583,Packaged Foods,K,4.17,0.62,0.67,0.66,0.55,0.67,47,43,45,60,83,0.19999999999999973
1584,Banks - Regional,KEY,4.16,0.54,0.42,0.34,0.39,0.75,47,49,56,65,44,-2.3499999999999996
1585,Insurance - Life,AFL,4.14,0.35,0.26,0.6,0.34,0.47,47,40,47,31,66,1.7399999999999998
1586,Beverages - Non-Alcoholic,KOF,4.11,0.63,0.63,0.33,0.33,0.53,47,43,21,36,77,0.13000000000000034
1587,Medical Instruments & Supplies,NVST,4.11,0.72,0.46,0.26,0.57,0.71,47,47,48,73,29,-1.6999999999999993
1588,Travel Services,LIND,4.07,0.48,0.5,0.21,0.29,0.8,47,64,60,78,45,-12.82
1589,Biotechnology,SNDX,4.04,0.3,0.25,0.43,0.52,0.82,47,48,82,2,15,-1.96
1590,Telecom Services,GLIBK,4.03,0.52,0.51,0.57,0.57,0.0,47,40,35,43,52,1.56
1591,Software - Application,BL,4.0,0.81,0.51,0.31,0.39,0.6,47,25,19,50,22,8.33
1592,Auto Manufacturers,STLA,3.99,0.54,0.51,0.51,0.38,0.81,47,50,20,10,15,-3.01
1593,Banks - Regional,CCNE,3.99,0.56,0.54,0.27,0.29,0.77,47,46,39,29,45,-1.12
1594,Asset Management,HASI,3.98,0.37,0.37,0.83,0.4,0.71,47,46,60,25,34,-1.3599999999999999
1595,Telecom Services,FYBR,3.96,0.79,0.64,0.44,0.43,0.86,47,43,46,58,82,0.1499999999999999
1596,Utilities - Regulated Electric,OGE,3.95,0.37,0.53,0.64,0.58,0.58,47,52,52,65,81,-4.37
1597,Banks - Regional,SHBI,3.9,0.5,0.41,0.3,0.27,0.87,47,50,56,56,67,-2.98
1598,Insurance - Property & Casualty,HIG,3.89,0.33,0.3,0.49,0.5,0.74,47,45,59,59,81,-0.73
1599,REIT - Retail,O,3.89,0.47,0.51,0.57,0.38,0.64,47,48,54,50,64,-2.18
1600,Engineering & Construction,ACA,3.89,0.61,0.58,0.34,0.34,0.74,47,47,42,25,34,-1.7899999999999996
1601,Thermal Coal,NRP,3.82,0.41,0.41,0.69,0.69,0.65,47,42,52,57,74,0.7399999999999998
1602,Shell Companies,ANSC,3.77,0.67,0.78,0.44,0.56,0.67,47,44,42,52,61,-0.3500000000000001
1603,Beverages - Non-Alcoholic,KO,3.75,0.6,0.69,0.47,0.46,0.51,47,43,30,52,77,0.10999999999999988
1604,Building Products & Equipment,AAON,3.75,0.52,0.53,0.7,0.63,0.74,47,62,53,8,42,-11.51
1605,Banks - Regional,RF,3.72,0.5,0.4,0.37,0.52,0.78,47,45,61,69,41,-0.8599999999999999
1606,Telecom Services,GLIBA,3.71,0.52,0.49,0.53,0.6,0.0,47,38,35,43,52,1.82
1607,Beverages - Non-Alcoholic,PEP,3.7,0.43,0.75,0.46,0.55,0.32,47,44,33,31,22,-0.3700000000000001
1608,Oil & Gas Equipment & Services,OII,3.68,0.57,0.44,0.55,0.5,0.7,47,49,56,27,13,-2.69
1609,Beverages - Brewers,BUD,3.67,0.53,0.73,0.54,0.22,0.69,47,35,28,34,84,3.6
1610,Restaurants,DIN,3.66,0.45,0.49,0.68,0.36,0.58,46,64,39,15,5,-12.879999999999999
1611,REIT - Residential,ELME,3.65,0.43,0.46,0.5,0.22,0.75,46,50,49,32,65,-3.6300000000000003
